fusion_id	aliquot_id	known_gene1	known_gene2	gene_id1	gene_id2	chr1	break1	chr2	break2	frameshift	exon	UTR	SV	SV_sv_id	SV2_sv_id	class	SV_match_composite	tx1_coord	tx2_coord	tx_bkpt1	tx_bkpt2	project_code	histology_abbreviation	wgs_aliquot_id	icgc_donor_id
CTD-2192J16.22->TNPO2	905db509-c554-440a-a507-67a9486dee09	CTD-2192J16.22	TNPO2	ENSG00000269242.1	ENSG00000105576.11	19	12757446	19	12814615	out-of-frame	exon4->exon19	CDS->CDS	TRUE	SVMERGE163_1	NA	direct	direct	ENST00000597692.1:1-583	ENST00000441499.1:2381-5093	ENST00000597692.1^19:12757446:-	ENST00000441499.1^19:12814615:-	OV-AU	Ovary-AdenoCA	3c2b1509-1eb9-4b79-9569-57810f291499	DO46568
COL14A1->DEPTOR	905db509-c554-440a-a507-67a9486dee09	COL14A1	DEPTOR	ENSG00000187955.7	ENSG00000155792.5	8	121357802	8	121061815	out-of-frame	exon45->exon9	CDS->CDS	TRUE	SVMERGE139_1	NA	direct	direct	ENST00000297848.3:1-5347	ENST00000286234.5:1232-2570	ENST00000297848.3^8:121357802:+	ENST00000286234.5^8:121061815:+	OV-AU	Ovary-AdenoCA	3c2b1509-1eb9-4b79-9569-57810f291499	DO46568
XPR1->RP11-522D2.1	e2feaf60-86b8-4329-85e3-4e4f229ba271	XPR1	RP11-522D2.1	ENSG00000143324.9	ENSG00000236719.2	1	180651547	1	180531340	Other	NA	NA	TRUE	SVMERGE70_1	NA	direct	direct	ENSG00000143324:NA	ENSG00000236719:NA	ENSG00000143324^1:180651547:+	ENSG00000236719^1:180531340:+	OV-AU	Ovary-AdenoCA	f26b1f44-12de-43ba-85bb-bc61741a5a88	DO46448
PUM1->RP11-473O4.5	e2feaf60-86b8-4329-85e3-4e4f229ba271	PUM1	RP11-473O4.5	ENSG00000134644.11	ENSG00000254317.1	1	31438829	8	130844547	Other	NA	NA	TRUE	SVMERGE113_1	NA	direct	direct	ENSG00000134644:NA	ENSG00000254317:NA	ENSG00000134644^1:31438829:-	ENSG00000254317^8:130844547:+	OV-AU	Ovary-AdenoCA	f26b1f44-12de-43ba-85bb-bc61741a5a88	DO46448
KLHL14->MARK2	e2feaf60-86b8-4329-85e3-4e4f229ba271	KLHL14	MARK2	ENSG00000197705.5	ENSG00000072518.16	18	30321891	11	63675732	out-of-frame	exon3->exon18	CDS->CDS	TRUE	SVMERGE260_1	SVMERGE488_1	composite	TRA:DUP	ENST00000359358.4:1-1508	ENST00000402010.2:2541-4729	ENST00000359358.4^18:30321891:-	ENST00000402010.2^11:63675732:+	OV-AU	Ovary-AdenoCA	f26b1f44-12de-43ba-85bb-bc61741a5a88	DO46448
DCAF5->RP11-568A19.1	e2feaf60-86b8-4329-85e3-4e4f229ba271	DCAF5	RP11-568A19.1	ENSG00000139990.13	ENSG00000259819.1	14	69583083	16	8426061	Other	NA	NA	TRUE	SVMERGE206_1	NA	direct	direct	ENSG00000139990:NA	ENSG00000259819:NA	ENSG00000139990^14:69583083:-	ENSG00000259819^16:8426061:+	OV-AU	Ovary-AdenoCA	f26b1f44-12de-43ba-85bb-bc61741a5a88	DO46448
FBRS->AHSP	8d6b2993-255b-4ddb-a324-3d0d7daa87df	FBRS	AHSP	ENSG00000156860.11	ENSG00000169877.5	16	30674180	16	31539457	NA	exon6->exon2	CDS->5UTR	TRUE	SVMERGE320_1	NA	direct	direct	ENST00000356166.6:1-2143	ENST00000302312.4:100-525	ENST00000356166.6^16:30674180:+	ENST00000302312.4^16:31539457:+	OV-AU	Ovary-AdenoCA	0009b464-b376-4fbc-8a56-da538269a02f	DO46416
RHOF->CLIP1	8d6b2993-255b-4ddb-a324-3d0d7daa87df	RHOF	CLIP1	ENSG00000139725.3	ENSG00000130779.15	12	122237753	12	122773088	NA	exon1->exon19	5UTR->CDS	TRUE	SVMERGE205_1	NA	direct	direct	ENST00000546227.1:1-831	ENST00000537178.1:3675-5230	ENST00000546227.1^12:122237753:-	ENST00000537178.1^12:122773088:-	OV-AU	Ovary-AdenoCA	0009b464-b376-4fbc-8a56-da538269a02f	DO46416
ZNF558->CTB-180A7.3	8d6b2993-255b-4ddb-a324-3d0d7daa87df	ZNF558	CTB-180A7.3	ENSG00000167785.4	ENSG00000269802.1	19	8931856	19	6353478	Other	NA	NA	TRUE	SVMERGE130_1	NA	direct	direct	ENSG00000167785:NA	ENSG00000269802:NA	ENSG00000167785^19:8931856:-	ENSG00000269802^19:6353478:-	OV-AU	Ovary-AdenoCA	0009b464-b376-4fbc-8a56-da538269a02f	DO46416
UVRAG->MOGAT2	8d6b2993-255b-4ddb-a324-3d0d7daa87df	UVRAG	MOGAT2	ENSG00000198382.4	ENSG00000166391.10	11	75591084	11	75438480	in-frame	exon4->exon2	CDS->CDS	TRUE	SVMERGE167_1	NA	direct	direct	ENST00000356136.3:1-673	ENST00000526712.1:798-3205	ENST00000356136.3^11:75591084:+	ENST00000526712.1^11:75438480:+	OV-AU	Ovary-AdenoCA	0009b464-b376-4fbc-8a56-da538269a02f	DO46416
RP11-475O6.1->PRPF3	8d6b2993-255b-4ddb-a324-3d0d7daa87df	RP11-475O6.1	PRPF3	ENSG00000233008.1	ENSG00000117360.8	1	84326502	1	150297353	Other	NA	NA	TRUE	SVMERGE3_1	NA	direct	direct	ENSG00000233008:NA	ENSG00000117360:NA	ENSG00000233008^1:84326502:-	ENSG00000117360^1:150297353:+	OV-AU	Ovary-AdenoCA	0009b464-b376-4fbc-8a56-da538269a02f	DO46416
RAB7A->EEFSEC	8d6b2993-255b-4ddb-a324-3d0d7daa87df	RAB7A	EEFSEC	ENSG00000075785.8	ENSG00000132394.6	3	128514263	3	127965679	out-of-frame	exon2->exon2	CDS->CDS	TRUE	SVMERGE209_1	NA	direct	direct	ENST00000265062.3:1-299	ENST00000254730.6:371-2229	ENST00000265062.3^3:128514263:+	ENST00000254730.6^3:127965679:+	OV-AU	Ovary-AdenoCA	0009b464-b376-4fbc-8a56-da538269a02f	DO46416
POLE->ANKLE2	8d6b2993-255b-4ddb-a324-3d0d7daa87df	POLE	ANKLE2	ENSG00000177084.12	ENSG00000176915.10	12	133263840	12	133331719	out-of-frame	exon1->exon2	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000320574.5:1-106	ENST00000357997.5:272-4482	ENST00000320574.5^12:133263840:-	ENST00000357997.5^12:133331719:-	OV-AU	Ovary-AdenoCA	0009b464-b376-4fbc-8a56-da538269a02f	DO46416
CLPP->CTD-2529P6.3	8d6b2993-255b-4ddb-a324-3d0d7daa87df	CLPP	CTD-2529P6.3	ENSG00000125656.4	ENSG00000269300.1	19	6366374	19	8932224	Other	NA	NA	TRUE	SVMERGE130_1	NA	direct	direct	ENSG00000125656:NA	ENSG00000269300:NA	ENSG00000125656^19:6366374:+	ENSG00000269300^19:8932224:+	OV-AU	Ovary-AdenoCA	0009b464-b376-4fbc-8a56-da538269a02f	DO46416
ABHD2->RP11-326A19.4	09056c40-1848-4ce9-b4b3-6f21e5e09b59	ABHD2	RP11-326A19.4	ENSG00000140526.12	ENSG00000260123.1	15	89631794	15	89613322	Other	NA	NA	TRUE	SVMERGE7_1	SVMERGE38_1	composite	DUP:DEL	ENSG00000140526:NA	ENSG00000260123:NA	ENSG00000140526^15:89631794:+	ENSG00000260123^15:89613322:+	OV-AU	Ovary-AdenoCA	9aecfc8f-62ea-4acf-aa00-d1f0fe6c6556	DO46384
TMEM241->RP11-739N10.1	d626a136-dcb2-4fdc-a364-c3858cf5173a	TMEM241	RP11-739N10.1	ENSG00000134490.9	ENSG00000264151.1	18	21001331	18	24918666	Other	NA	NA	TRUE	SVMERGE21_1	NA	direct	direct	ENSG00000134490:NA	ENSG00000264151:NA	ENSG00000134490^18:21001331:-	ENSG00000264151^18:24918666:-	PACA-AU	Panc-AdenoCA	b47aa163-eec9-4225-940b-4373e78152e2	DO33200
IKBIP->ANKS1B	029ee1b9-9193-4e9d-92cc-85797470b498	IKBIP	ANKS1B	ENSG00000166130.10	ENSG00000185046.14	12	99008032	12	99447087	in-frame	exon3->exon17	CDS->CDS	TRUE	SVMERGE107_1	NA	direct	direct	ENST00000342502.2:1-796	ENST00000547776.2:2626-3886	ENST00000342502.2^12:99008032:-	ENST00000547776.2^12:99447087:-	OV-AU	Ovary-AdenoCA	bbb2cf2f-8f32-43d4-846c-d1020e6329ec	DO46338
XPR1->RP11-522D2.1	029ee1b9-9193-4e9d-92cc-85797470b498	XPR1	RP11-522D2.1	ENSG00000143324.9	ENSG00000236719.2	1	180756990	1	180531340	Other	NA	NA	FALSE	NA	NA	SV independent	NA	ENSG00000143324:NA	ENSG00000236719:NA	ENSG00000143324^1:180756990:+	ENSG00000236719^1:180531340:+	OV-AU	Ovary-AdenoCA	bbb2cf2f-8f32-43d4-846c-d1020e6329ec	DO46338
DCAF4->RGS6	029ee1b9-9193-4e9d-92cc-85797470b498	DCAF4	RGS6	ENSG00000119599.12	ENSG00000182732.12	14	73423208	14	72921236	in-frame	exon13->exon4	CDS->CDS	TRUE	SVMERGE161_1	NA	direct	direct	ENST00000358377.2:1-1514	ENST00000553530.1:392-3106	ENST00000358377.2^14:73423208:+	ENST00000553530.1^14:72921236:+	OV-AU	Ovary-AdenoCA	bbb2cf2f-8f32-43d4-846c-d1020e6329ec	DO46338
PPP2R5D->MEP1A	984904e7-7009-4ed3-9a7a-3008aaeba415	PPP2R5D	MEP1A	ENSG00000112640.10	ENSG00000112818.5	6	42957426	6	46761403	out-of-frame	exon2->exon3	CDS->CDS	TRUE	SVMERGE128_1	NA	direct	direct	ENST00000485511.1:1-284	ENST00000230588.4:104-2893	ENST00000485511.1^6:42957426:+	ENST00000230588.4^6:46761403:+	PACA-AU	Panc-AdenoCA	90b3c237-29a4-48b3-90b3-9f2c0ccb5928	DO49193
MEP1A->BAG6	984904e7-7009-4ed3-9a7a-3008aaeba415	MEP1A	BAG6	ENSG00000112818.5	ENSG00000204463.8	6	46761453	6	31609369	out-of-frame	exon3->exon18	CDS->CDS	TRUE	SVMERGE116_1	NA	direct	direct	ENST00000230588.4:1-154	ENST00000404765.2:2796-3882	ENST00000230588.4^6:46761453:+	ENST00000404765.2^6:31609369:-	PACA-AU	Panc-AdenoCA	90b3c237-29a4-48b3-90b3-9f2c0ccb5928	DO49193
RIOK3->OSBPL1A	df42453a-9ce2-495c-b750-363ab3032f3a	RIOK3	OSBPL1A	ENSG00000101782.10	ENSG00000141447.12	18	21033466	18	21752447	out-of-frame	exon1->exon22	CDS->CDS	TRUE	SVMERGE127_1	SVMERGE84_1	composite	t2tINV:h2hINV	ENST00000339486.3:1-680	ENST00000319481.3:2301-4196	ENST00000339486.3^18:21033466:+	ENST00000319481.3^18:21752447:-	PACA-AU	Panc-AdenoCA	25cf7449-8c5b-403e-aa75-e2af158598e8	DO33208
ZFHX3->BCAR1	430aa27a-00aa-4ea0-a272-1cdfc40eb0c6	ZFHX3	BCAR1	ENSG00000140836.10	ENSG00000050820.12	16	73081651	16	75276988	NA	exon1->exon2	5UTR->CDS	TRUE	SVMERGE89_1	NA	direct	direct	ENST00000268489.5:1-624	ENST00000538440.2:184-3193	ENST00000268489.5^16:73081651:-	ENST00000538440.2^16:75276988:-	OV-AU	Ovary-AdenoCA	09508a0d-ebe0-4fa1-b7b2-1710814181cd	DO46606
PUF60->NRBP2	b8386379-4357-4c22-9be7-810006e74aa6	PUF60	NRBP2	ENSG00000179950.9	ENSG00000185189.11	8	144902773	8	144917218	NA	intron5->exon18	CDS->3UTR	TRUE	SVMERGE199_1	NA	direct	direct	ENST00000526683.1:NA	ENST00000442628.2:NA	ENST00000526683.1^8:144902773:-	ENST00000442628.2^8:144917218:-	OV-AU	Ovary-AdenoCA	f988e698-9b34-45ce-ba4c-74e06e9cae4a	DO46368
CCSER1->RP11-115D19.1	b8386379-4357-4c22-9be7-810006e74aa6	CCSER1	RP11-115D19.1	ENSG00000184305.10	ENSG00000251095.2	4	91048982	4	90508972	Other	NA	NA	TRUE	SVMERGE118_1	NA	direct	direct	ENSG00000184305:NA	ENSG00000251095:NA	ENSG00000184305^4:91048982:+	ENSG00000251095^4:90508972:+	OV-AU	Ovary-AdenoCA	f988e698-9b34-45ce-ba4c-74e06e9cae4a	DO46368
NCALD->KB-1562D12.1	cf1625b4-f30b-487f-8e2c-2866af730c7f	NCALD	KB-1562D12.1	ENSG00000104490.13	ENSG00000254024.1	8	103032465	8	102473845	Other	NA	NA	TRUE	SVMERGE310_1	NA	direct	direct	ENSG00000104490:NA	ENSG00000254024:NA	ENSG00000104490^8:103032465:-	ENSG00000254024^8:102473845:-	OV-AU	Ovary-AdenoCA	6fffe0cf-bb38-4e77-88ab-a256bd7fbbce	DO46420
C6orf132->LINC00243	baecf0b1-419c-497b-8e47-f9053f823c58	C6orf132	LINC00243	ENSG00000188112.4	ENSG00000214894.2	6	42096410	6	30766549	Other	NA	NA	TRUE	SVMERGE17_1	NA	direct	direct	ENSG00000188112:NA	ENSG00000214894:NA	ENSG00000188112^6:42096410:-	ENSG00000214894^6:30766549:-	PACA-AU	Panc-AdenoCA	046d7386-95c8-4501-9e55-c85bec272a7a	DO34432
MED8->ELOVL1	26a7b379-378d-4b8a-bd98-4c8ec6cc0532	MED8	ELOVL1	ENSG00000159479.12	ENSG00000066322.8	1	43850717	1	43831294	NA	exon7->exon2	CDS->5UTR	TRUE	SVMERGE173_1	SVMERGE266_1	composite	TRA:TRA	ENST00000372457.4:1-847	ENST00000372458.3:105-1478	ENST00000372457.4^1:43850717:-	ENST00000372458.3^1:43831294:-	OV-AU	Ovary-AdenoCA	e45f3391-2e74-4767-817a-280cebac7c57	DO46328
IST1->RP5-991G20.1	26a7b379-378d-4b8a-bd98-4c8ec6cc0532	IST1	RP5-991G20.1	ENSG00000182149.16	ENSG00000259768.3	16	71929492	16	72779304	Other	NA	NA	TRUE	SVMERGE42_1	NA	direct	direct	ENSG00000182149:NA	ENSG00000259768:NA	ENSG00000182149^16:71929492:+	ENSG00000259768^16:72779304:+	OV-AU	Ovary-AdenoCA	e45f3391-2e74-4767-817a-280cebac7c57	DO46328
TMEM209->COPG2	26a7b379-378d-4b8a-bd98-4c8ec6cc0532	TMEM209	COPG2	ENSG00000146842.12	ENSG00000158623.10	7	129841690	7	130148500	out-of-frame	exon5->exon1	CDS->CDS	TRUE	SVMERGE71_1	SVMERGE250_1	composite	TRA:TRA	ENST00000397622.2:1-696	ENST00000425248.1:1-896	ENST00000397622.2^7:129841690:-	ENST00000425248.1^7:130148500:-	OV-AU	Ovary-AdenoCA	e45f3391-2e74-4767-817a-280cebac7c57	DO46328
RP11-20I20.2->TMEM175	26a7b379-378d-4b8a-bd98-4c8ec6cc0532	RP11-20I20.2	TMEM175	ENSG00000251652.1	ENSG00000127419.12	4	1107540	4	941497	Other	NA	NA	TRUE	SVMERGE168_1	NA	direct	direct	ENSG00000251652:NA	ENSG00000127419:NA	ENSG00000251652^4:1107540:+	ENSG00000127419^4:941497:+	OV-AU	Ovary-AdenoCA	e45f3391-2e74-4767-817a-280cebac7c57	DO46328
ROPN1L->LINC01513	26a7b379-378d-4b8a-bd98-4c8ec6cc0532	ROPN1L	RP11-1C1.7	ENSG00000145491.7	ENSG00000246016.2	5	10461471	5	10479483	Other	NA	NA	TRUE	SVMERGE383_1	SVMERGE330_1	composite	TRA:TRA	ENSG00000145491:NA	ENSG00000246016:NA	ENSG00000145491^5:10461471:+	ENSG00000246016^5:10479483:+	OV-AU	Ovary-AdenoCA	e45f3391-2e74-4767-817a-280cebac7c57	DO46328
PTPRF->RP11-319E12.2	26a7b379-378d-4b8a-bd98-4c8ec6cc0532	PTPRF	RP11-319E12.2	ENSG00000142949.12	ENSG00000251459.1	1	44072639	4	58357560	Other	NA	NA	TRUE	SVMERGE173_1	NA	direct	direct	ENSG00000142949:NA	ENSG00000251459:NA	ENSG00000142949^1:44072639:+	ENSG00000251459^4:58357560:+	OV-AU	Ovary-AdenoCA	e45f3391-2e74-4767-817a-280cebac7c57	DO46328
PTPRF->RP11-319E12.1	26a7b379-378d-4b8a-bd98-4c8ec6cc0532	PTPRF	RP11-319E12.1	ENSG00000142949.12	ENSG00000248505.1	1	44072639	4	58330391	Other	NA	NA	TRUE	SVMERGE173_1	NA	direct	direct	ENSG00000142949:NA	ENSG00000248505:NA	ENSG00000142949^1:44072639:+	ENSG00000248505^4:58330391:+	OV-AU	Ovary-AdenoCA	e45f3391-2e74-4767-817a-280cebac7c57	DO46328
NUMB->HEATR4	26a7b379-378d-4b8a-bd98-4c8ec6cc0532	NUMB	HEATR4	ENSG00000133961.15	ENSG00000187105.4	14	73876645	14	73996948	NA	exon3->exon2	5UTR->5UTR	TRUE	SVMERGE26_1	SVMERGE392_1	composite	t2tINV:h2hINV	ENST00000355058.3:1-264	ENST00000553558.1:172-3524	ENST00000355058.3^14:73876645:-	ENST00000553558.1^14:73996948:-	OV-AU	Ovary-AdenoCA	e45f3391-2e74-4767-817a-280cebac7c57	DO46328
C19orf12->ADK	26a7b379-378d-4b8a-bd98-4c8ec6cc0532	C19orf12	ADK	ENSG00000131943.13	ENSG00000156110.9	19	30206032	10	76349040	NA	exon1->exon8	5UTR->CDS	TRUE	SVMERGE89_1	SVMERGE1_1	composite	TRA:t2tINV	ENST00000392276.1:1-97	ENST00000286621.2:777-1170	ENST00000392276.1^19:30206032:-	ENST00000286621.2^10:76349040:+	OV-AU	Ovary-AdenoCA	e45f3391-2e74-4767-817a-280cebac7c57	DO46328
BRD4->WDR83	c2cd7db7-5930-4cba-9d3b-dd03c101dee6	BRD4	WDR83	ENSG00000141867.13	ENSG00000123154.7	19	15443101	19	12779322	NA	exon1->exon2	5UTR->5UTR	TRUE	SVMERGE43_1	NA	direct	direct	ENST00000360016.5:1-256	ENST00000418543.3:194-1458	ENST00000360016.5^19:15443101:-	ENST00000418543.3^19:12779322:+	OV-AU	Ovary-AdenoCA	7fdd07a4-4a27-40c3-af92-a0074e6391f5	DO46334
ITFG1->RP11-15F12.3	953ffa20-1de2-45f2-b5ba-7b0f672ee7fb	ITFG1	RP11-15F12.3	ENSG00000129636.8	ENSG00000265128.1	16	47345151	18	46652532	Other	NA	NA	TRUE	SVMERGE78_1	NA	direct	direct	ENSG00000129636:NA	ENSG00000265128:NA	ENSG00000129636^16:47345151:-	ENSG00000265128^18:46652532:+	PACA-AU	Panc-AdenoCA	3e4d0e50-8cf4-4eb0-a00a-ccf0484ecc2f	DO33984
TMTC2->METTL25	b9ed4a1d-5c0b-40ae-af5a-2d7a812661f5	TMTC2	METTL25	ENSG00000179104.4	ENSG00000127720.3	12	83379825	12	82824672	out-of-frame	exon8->exon6	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000321196.3:1-2777	ENST00000248306.3:1349-2094	ENST00000321196.3^12:83379825:+	ENST00000248306.3^12:82824672:+	OV-AU	Ovary-AdenoCA	8b28f6d2-4b7d-493b-826e-b119a4fb0cb4	DO46412
ITPRIP->RP5-919F19.5	b9ed4a1d-5c0b-40ae-af5a-2d7a812661f5	ITPRIP	RP5-919F19.5	ENSG00000148841.11	ENSG00000223537.2	10	106098004	6	109809146	Other	NA	NA	TRUE	SVMERGE455_1	NA	direct	direct	ENSG00000148841:NA	ENSG00000223537:NA	ENSG00000148841^10:106098004:-	ENSG00000223537^6:109809146:+	OV-AU	Ovary-AdenoCA	8b28f6d2-4b7d-493b-826e-b119a4fb0cb4	DO46412
CDK5RAP3->KPNB1	b9ed4a1d-5c0b-40ae-af5a-2d7a812661f5	CDK5RAP3	KPNB1	ENSG00000108465.10	ENSG00000108424.5	17	46054188	17	45753775	out-of-frame	exon9->exon16	CDS->CDS	TRUE	SVMERGE137_1	NA	direct	direct	ENST00000338399.4:1-1015	ENST00000290158.4:2320-6140	ENST00000338399.4^17:46054188:+	ENST00000290158.4^17:45753775:+	OV-AU	Ovary-AdenoCA	8b28f6d2-4b7d-493b-826e-b119a4fb0cb4	DO46412
BBS9->AVL9	b9ed4a1d-5c0b-40ae-af5a-2d7a812661f5	BBS9	AVL9	ENSG00000122507.16	ENSG00000105778.13	7	33195314	7	33078454	out-of-frame	exon4->exon12	CDS->CDS	TRUE	SVMERGE238_1	NA	direct	direct	ENST00000242067.6:1-849	ENST00000404479.1:1330-1393	ENST00000242067.6^7:33195314:+	ENST00000404479.1^7:33078454:+	OV-AU	Ovary-AdenoCA	8b28f6d2-4b7d-493b-826e-b119a4fb0cb4	DO46412
RPTOR->SLC38A10	b9ed4a1d-5c0b-40ae-af5a-2d7a812661f5	RPTOR	SLC38A10	ENSG00000141564.9	ENSG00000157637.8	17	78867665	17	79244824	in-frame	exon20->exon10	CDS->CDS	TRUE	SVMERGE294_1	NA	direct	direct	ENST00000306801.3:1-2763	ENST00000374759.3:1409-4301	ENST00000306801.3^17:78867665:+	ENST00000374759.3^17:79244824:-	OV-AU	Ovary-AdenoCA	8b28f6d2-4b7d-493b-826e-b119a4fb0cb4	DO46412
PSAT1->CEP78	b9ed4a1d-5c0b-40ae-af5a-2d7a812661f5	PSAT1	CEP78	ENSG00000135069.9	ENSG00000148019.8	9	80932720	9	80885757	out-of-frame	exon7->exon16	CDS->CDS	TRUE	SVMERGE177_1	NA	direct	direct	ENST00000376588.3:1-937	ENST00000424347.2:2349-11199	ENST00000376588.3^9:80932720:+	ENST00000424347.2^9:80885757:+	OV-AU	Ovary-AdenoCA	8b28f6d2-4b7d-493b-826e-b119a4fb0cb4	DO46412
KMT2E->LHFPL3	b9ed4a1d-5c0b-40ae-af5a-2d7a812661f5	KMT2E	LHFPL3	ENSG00000005483.15	ENSG00000187416.7	7	104707254	7	104485829	out-of-frame	exon6->intron4	CDS->CDS	TRUE	SVMERGE87_1	NA	direct	direct	ENST00000311117.3:NA	ENST00000535008.1:NA	ENST00000311117.3^7:104707254:+	ENST00000535008.1^7:104485829:+	OV-AU	Ovary-AdenoCA	8b28f6d2-4b7d-493b-826e-b119a4fb0cb4	DO46412
IQCK->C16orf62	b9ed4a1d-5c0b-40ae-af5a-2d7a812661f5	IQCK	C16orf62	ENSG00000174628.12	ENSG00000103544.10	16	19800244	16	19659106	in-frame	exon8->exon24	CDS->CDS	TRUE	SVMERGE359_1	NA	direct	direct	ENST00000320394.6:1-1389	ENST00000438132.3:2245-3856	ENST00000320394.6^16:19800244:+	ENST00000438132.3^16:19659106:+	OV-AU	Ovary-AdenoCA	8b28f6d2-4b7d-493b-826e-b119a4fb0cb4	DO46412
EIF5B->C2orf15	b9ed4a1d-5c0b-40ae-af5a-2d7a812661f5	EIF5B	C2orf15	ENSG00000158417.6	ENSG00000241962.5	2	99954052	2	99937589	NA	exon1->exon12	CDS->3UTR	TRUE	SVMERGE346_1	NA	direct	direct	ENST00000289371.6:1-237	ENST00000424491.1:1505-1948	ENST00000289371.6^2:99954052:+	ENST00000424491.1^2:99937589:+	OV-AU	Ovary-AdenoCA	8b28f6d2-4b7d-493b-826e-b119a4fb0cb4	DO46412
EIF2AK2->AC007390.5	b9ed4a1d-5c0b-40ae-af5a-2d7a812661f5	EIF2AK2	AC007390.5	ENSG00000055332.12	ENSG00000218739.5	2	37373996	2	37443256	Other	NA	NA	TRUE	SVMERGE21_1	NA	direct	direct	ENSG00000055332:NA	ENSG00000218739:NA	ENSG00000055332^2:37373996:-	ENSG00000218739^2:37443256:+	OV-AU	Ovary-AdenoCA	8b28f6d2-4b7d-493b-826e-b119a4fb0cb4	DO46412
CHD3->TNFSF12	b9ed4a1d-5c0b-40ae-af5a-2d7a812661f5	CHD3	TNFSF12	ENSG00000170004.12	ENSG00000239697.6	17	7798860	17	7452788	in-frame	exon10->intron1	CDS->CDS	TRUE	SVMERGE435_1	NA	direct	direct	ENST00000380358.4:NA	ENST00000557233.1:NA	ENST00000380358.4^17:7798860:+	ENST00000557233.1^17:7452788:+	OV-AU	Ovary-AdenoCA	8b28f6d2-4b7d-493b-826e-b119a4fb0cb4	DO46412
ANKRD27->CTD-2538C1.3	b9ed4a1d-5c0b-40ae-af5a-2d7a812661f5	ANKRD27	CTD-2538C1.3	ENSG00000105186.10	ENSG00000267567.1	19	33165977	19	33209471	Other	NA	NA	TRUE	SVMERGE355_1	NA	direct	direct	ENSG00000105186:NA	ENSG00000267567:NA	ENSG00000105186^19:33165977:-	ENSG00000267567^19:33209471:-	OV-AU	Ovary-AdenoCA	8b28f6d2-4b7d-493b-826e-b119a4fb0cb4	DO46412
PLAT->RP11-44K6.3	9e412214-549b-4fed-88e5-d7850c20a757	PLAT	RP11-44K6.3	ENSG00000104368.13	ENSG00000253939.1	8	42036415	8	39761540	Other	NA	NA	TRUE	SVMERGE19_1	NA	direct	direct	ENSG00000104368:NA	ENSG00000253939:NA	ENSG00000104368^8:42036415:-	ENSG00000253939^8:39761540:-	PACA-AU	Panc-AdenoCA	88bc38ba-ad1d-431e-a67e-0a5a23678386	DO49181
GOLGA3->ANKLE2	a4d107e6-4e56-49e9-8ec8-0903e6f00418	GOLGA3	ANKLE2	ENSG00000090615.8	ENSG00000176915.10	12	133353546	12	133337257	in-frame	exon20->intron1	CDS->CDS	TRUE	SVMERGE248_1	NA	direct	direct	ENST00000204726.3:NA	ENST00000357997.5:NA	ENST00000204726.3^12:133353546:-	ENST00000357997.5^12:133337257:-	OV-AU	Ovary-AdenoCA	9e6806c4-d331-4025-abee-2f576e3bf182	DO46556
ZZZ3->CDH1	1e048ef6-c4e5-4d65-86d5-6d744703eab3	ZZZ3	CDH1	ENSG00000036549.8	ENSG00000039068.14	1	78148270	16	68835573	NA	exon1->exon3	5UTR->CDS	TRUE	SVMERGE31_1	NA	direct	direct	ENST00000370801.3:1-74	ENST00000261769.5:355-4890	ENST00000370801.3^1:78148270:-	ENST00000261769.5^16:68835573:+	STAD-US	Stomach-AdenoCA	0cd60b96-eb2d-4687-9709-d1455ec45de7	DO38791
GATA4->ERI1	1e048ef6-c4e5-4d65-86d5-6d744703eab3	GATA4	ERI1	ENSG00000136574.13	ENSG00000104626.10	8	11566437	8	8945970	Other	NA	NA	TRUE	SVMERGE94_1	NA	direct	direct	ENSG00000136574:NA	ENSG00000104626:NA	ENSG00000136574^8:11566437:+	ENSG00000104626^8:8945970:+	STAD-US	Stomach-AdenoCA	0cd60b96-eb2d-4687-9709-d1455ec45de7	DO38791
AGPAT5->RP11-115J16.2	1e048ef6-c4e5-4d65-86d5-6d744703eab3	AGPAT5	RP11-115J16.2	ENSG00000155189.7	ENSG00000254237.1	8	6566408	8	9241510	Other	NA	NA	TRUE	SVMERGE47_1	SVMERGE85_1	composite	t2tINV:t2tINV	ENSG00000155189:NA	ENSG00000254237:NA	ENSG00000155189^8:6566408:+	ENSG00000254237^8:9241510:-	STAD-US	Stomach-AdenoCA	0cd60b96-eb2d-4687-9709-d1455ec45de7	DO38791
AGPAT5->AC084121.17	1e048ef6-c4e5-4d65-86d5-6d744703eab3	AGPAT5	AC084121.17	ENSG00000155189.7	ENSG00000254776.1	8	6582460	8	7652559	Other	NA	NA	TRUE	SVMERGE86_1	NA	direct	direct	ENSG00000155189:NA	ENSG00000254776:NA	ENSG00000155189^8:6582460:+	ENSG00000254776^8:7652559:-	STAD-US	Stomach-AdenoCA	0cd60b96-eb2d-4687-9709-d1455ec45de7	DO38791
